requirement_id,source_file,json_path_or_page,original_requirement,type,applicability,expected_observable,decision_method,ambiguity,input_version,domain,actor,audit_rule_id
US-A02-CONSTRAINT01,actor_json/us_gpt.json,$.actors[1].constraints[0],"Must operate within the President’s decisions and the ExComm consensus – State can advise diplomacy, but final strategy is set by the President (the department cannot act unilaterally). Thus, if the President shifts to military action, State must adapt, even if it prefers negotiation.",강제 제약,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 조건이 성립하는 행동·대안,해당 제약을 반영한 행동 및 제한·승인·정보 상태,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",승인·명령이 기록되지 않은 경우와 명시적 무단 행동을 구분. 단순 승인 문구 누락은 무단 행동의 증거가 아님.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of State (Sec. Dean Rusk & Diplomats),ACTOR-AUTHORITY
US-A02-CONSTRAINT02,actor_json/us_gpt.json,$.actors[1].constraints[1],"Need for allied approval and legal justification: U.S. diplomacy is constrained by the requirement to get the Organization of American States’ backing for any action (to legitimize the quarantine under international law):contentReference[oaicite:18]{index=18}. Also, allies like Britain, France, and West Germany are being briefed and their reactions matter; a lack of NATO support could limit U.S. options.",조건부 규칙,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 조건이 성립하는 행동·대안,해당 제약을 반영한 행동 및 제한·승인·정보 상태,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",상황·위험·자원상의 제약으로 코딩. 모든 위험행동의 절대 금지로 해석하지 않음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of State (Sec. Dean Rusk & Diplomats),ACTOR-CONSTRAINT
US-A02-CONSTRAINT03,actor_json/us_gpt.json,$.actors[1].constraints[2],"Time pressure from the military timetable – diplomats have only a short window to find a peaceful solution before the U.S. military plans escalate. (It was understood that if no diplomatic headway is made in a matter of days, more forceful steps like air strikes or invasion might be ordered:contentReference[oaicite:19]{index=19}.) This urgency limits the depth of negotiations possible in the immediate term.",조건부 규칙,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 조건이 성립하는 행동·대안,해당 제약을 반영한 행동 및 제한·승인·정보 상태,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",상황·위험·자원상의 제약으로 코딩. 모든 위험행동의 절대 금지로 해석하지 않음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of State (Sec. Dean Rusk & Diplomats),ACTOR-CONSTRAINT
US-A02-DECISION_RULE,actor_json/us_gpt.json,$.actors[1].behavior_algorithm.decision_rule,"Diplomacy-first approach: attempt all reasonable negotiations and coalition-building before resorting to force. The State Dept. pushes for options that defuse the crisis without war – e.g. proposing cease-fire or trade-offs – and will only concede to military action once diplomatic avenues are exhausted or if the President directs it:contentReference[oaicite:20]{index=20}. Essentially, their rule is to seek a solution that removes the missiles at the negotiating table if at all possible, using the threat of force as leverage rather than the first tool.",수행 절차·출력 형식,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 대안 평가·선택,실제 대안의 비교·선택 근거에 의사결정 방식/효용 성분이 반영됨,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",효용 성분의 측정값/척도 또는 연산식이 없으면 효용 최적화 성공으로 판정할 수 없음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of State (Sec. Dean Rusk & Diplomats),ACTOR-DECISION
US-A02-UTILITY_FORMULA,actor_json/us_gpt.json,$.actors[1].behavior_algorithm.utility_formula,"Utility = f(success in removing missiles peacefully, preserving international support, minimizing risk of war). State Department evaluates outcomes by how well they address the security threat while upholding U.S. international standing. A high-utility scenario for them is one where the missiles are neutralized under UN supervision with broad allied backing and no war. Factors like allied unity, long-term U.S.-Soviet relations, and precedent for arms control weigh into their calculations.",가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 대안 평가·선택,실제 대안의 비교·선택 근거에 의사결정 방식/효용 성분이 반영됨,구체적 성분값·척도·연산식이 모두 기록된 경우 Python 계산. 함수 f(...) 또는 미정 계수/성분은 정성 근거 대조 및 판정 불가.,효용 성분의 측정값/척도 또는 연산식이 없으면 효용 최적화 성공으로 판정할 수 없음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of State (Sec. Dean Rusk & Diplomats),ACTOR-DECISION
US-A02-WEIGHT-international_support,actor_json/us_gpt.json,$.actors[1].behavior_algorithm.priority_weights.international_support,0.3,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 효용 평가,선택 근거에서 해당 효용 성분의 상대적 중요성 반영; 노출된 수치만 재계산,값·성분·집계식이 확인된 경우에만 재계산. 완전한 식이 없으면 수치준수 판정 불가.,가중치가 선택확률을 뜻하지 않음. 명시되지 않은 정규화 합=1 규칙을 추가하지 않음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of State (Sec. Dean Rusk & Diplomats),ACTOR-WEIGHT
US-A02-WEIGHT-national_security,actor_json/us_gpt.json,$.actors[1].behavior_algorithm.priority_weights.national_security,0.3,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 효용 평가,선택 근거에서 해당 효용 성분의 상대적 중요성 반영; 노출된 수치만 재계산,값·성분·집계식이 확인된 경우에만 재계산. 완전한 식이 없으면 수치준수 판정 불가.,가중치가 선택확률을 뜻하지 않음. 명시되지 않은 정규화 합=1 규칙을 추가하지 않음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of State (Sec. Dean Rusk & Diplomats),ACTOR-WEIGHT
US-A02-WEIGHT-conflict_avoidance,actor_json/us_gpt.json,$.actors[1].behavior_algorithm.priority_weights.conflict_avoidance,0.2,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 효용 평가,선택 근거에서 해당 효용 성분의 상대적 중요성 반영; 노출된 수치만 재계산,값·성분·집계식이 확인된 경우에만 재계산. 완전한 식이 없으면 수치준수 판정 불가.,가중치가 선택확률을 뜻하지 않음. 명시되지 않은 정규화 합=1 규칙을 추가하지 않음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of State (Sec. Dean Rusk & Diplomats),ACTOR-WEIGHT
US-A02-WEIGHT-domestic_politics,actor_json/us_gpt.json,$.actors[1].behavior_algorithm.priority_weights.domestic_politics,0.2,가중치·수치 계산,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 효용 평가,선택 근거에서 해당 효용 성분의 상대적 중요성 반영; 노출된 수치만 재계산,값·성분·집계식이 확인된 경우에만 재계산. 완전한 식이 없으면 수치준수 판정 불가.,가중치가 선택확률을 뜻하지 않음. 명시되지 않은 정규화 합=1 규칙을 추가하지 않음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of State (Sec. Dean Rusk & Diplomats),ACTOR-WEIGHT
US-A02-TRIGGER01,actor_json/us_gpt.json,$.actors[1].behavior_algorithm.trigger_thresholds[0],"Soviet intransigence or escalation: If Moscow flatly rejects U.S. demands and continues rushing the missile deployments (or if a Soviet action like shooting down a U.S. reconnaissance plane occurs), the State Department would recognize that diplomatic efforts have failed and would reluctantly support more coercive measures.",조건부 규칙,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 원문 trigger 전건이 성립한 경우,전건 성립 시 원문에 명시된 준비·검토·협상·행동 변화,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",조건의 의미와 실제 성립 여부는 인간 검토; may/consider/prefer를 필수 실행으로 바꾸지 않음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of State (Sec. Dean Rusk & Diplomats),ACTOR-TRIGGER
US-A02-TRIGGER02,actor_json/us_gpt.json,$.actors[1].behavior_algorithm.trigger_thresholds[1],"Imminent military action timetable: If the President sets a firm deadline for an air strike/invasion (e.g. ordering preparations for an attack within days), State will shift from delay-and-negotiate mode to crisis-management, focusing on shaping the post-strike diplomatic fallout and keeping allies on board.",조건부 규칙,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 원문 trigger 전건이 성립한 경우,전건 성립 시 원문에 명시된 준비·검토·협상·행동 변화,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",조건의 의미와 실제 성립 여부는 인간 검토; may/consider/prefer를 필수 실행으로 바꾸지 않음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of State (Sec. Dean Rusk & Diplomats),ACTOR-TRIGGER
US-A02-TRIGGER03,actor_json/us_gpt.json,$.actors[1].behavior_algorithm.trigger_thresholds[2],"Allied fracture: If key allies or the UN balk at U.S. actions (for instance, if Latin American support faltered or if the UN Secretary-General proposed a deal), the department would reassess its approach to ensure the U.S. isn’t diplomatically isolated – possibly urging compromises (such as removing U.S. missiles in Turkey) to regain support.",조건부 규칙,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 원문 trigger 전건이 성립한 경우,전건 성립 시 원문에 명시된 준비·검토·협상·행동 변화,"인간 검토: 해당 행위자의 제안·선택·행동·이유 및 조건 성립을 원문 인용으로 대조. 자기진술은 증거로 사용하지 않음. 명백한 반대 행동만 위반, 관찰 부족/충돌은 판정 불가.",조건의 의미와 실제 성립 여부는 인간 검토; may/consider/prefer를 필수 실행으로 바꾸지 않음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of State (Sec. Dean Rusk & Diplomats),ACTOR-TRIGGER
US-A03-STANCE,actor_json/us_gpt.json,$.actors[2].stance,"Advocating a strong military response to eliminate the Cuban missile threat decisively. Early in the crisis, the Pentagon (especially the Joint Chiefs of Staff) pushed for immediate air strikes on the Soviet missile sites, followed by an invasion of Cuba, viewing this as the surest way to neutralize the threat. Even after the President chose a blockade, the Defense Department’s leadership remained skeptical that a blockade alone would compel the Soviets to remove the missiles:contentReference[oaicite:21]{index=21}. Their position is that if the Soviet Union does not quickly capitulate, the U.S. must be prepared to invade Cuba within days to destroy the missiles and possibly overthrow Castro. They prioritize military action and are willing to accept high risks to achieve a total removal of the Soviet strategic foothold in Cuba:contentReference[oaicite:22]{index=22}.",선호·목표,실행의 actor JSON 버전이 본 파일로 식별되거나 내용상 일치가 확인된 경우; 미확인 시 조건부 대조 / 해당 행위자의 제안·행동,stance에 맞는 판단 근거와 목표 간 절충이 실제 대안·행동에 반영됨,인간 검토: 각 선택의 목표·위험·타협 근거와 대안의 상대적 우선순위를 대조. 선호와 다른 행동 하나 또는 불리한 결말만으로 위반 처리하지 않음.,정성/숫자 선호를 절대 금지 또는 선택확률로 바꾸지 않음.,0c6701c7923ff3bb5e06413fe5d460da7c91a3422d26d3944f84b0f0fae2e15f,역할·행동 통제,Department of Defense (Sec. McNamara & Joint Chiefs),ACTOR-PREFERENCE
