check_id,reference_field,historical_extraction_reference,extraction_availability,alternative_source_file,alternative_source_commit,alternative_source_url,alternative_source_sha256,recorded_page,recorded_excerpt_field,recorded_excerpt_nonempty,fixed_label_aggregation_requires_missing_extraction,full_window_or_coverage_equivalence_certified,alternative_status
SEM-B-V2-PER-30-T1_SU_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/30. Strategic Decision Analysis_ Soviet Missile Discov.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/30.%20Strategic%20Decision%20Analysis_%20Soviet%20Missile%20Discov.pdf,6633d5f367fc9b84501437bba8e62278ae94c9da8eb7321adea9b8e64f865503,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-30-T2_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/30. Strategic Decision Analysis_ Soviet Missile Discov.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/30.%20Strategic%20Decision%20Analysis_%20Soviet%20Missile%20Discov.pdf,6633d5f367fc9b84501437bba8e62278ae94c9da8eb7321adea9b8e64f865503,6,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-30-T3_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/30. Strategic Decision Analysis_ Soviet Missile Discov.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/30.%20Strategic%20Decision%20Analysis_%20Soviet%20Missile%20Discov.pdf,6633d5f367fc9b84501437bba8e62278ae94c9da8eb7321adea9b8e64f865503,12,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-30-T4_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/30. Strategic Decision Analysis_ Soviet Missile Discov.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/30.%20Strategic%20Decision%20Analysis_%20Soviet%20Missile%20Discov.pdf,6633d5f367fc9b84501437bba8e62278ae94c9da8eb7321adea9b8e64f865503,18,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-30-T2_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/30. Strategic Decision Analysis_ Soviet Missile Discov.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/30.%20Strategic%20Decision%20Analysis_%20Soviet%20Missile%20Discov.pdf,6633d5f367fc9b84501437bba8e62278ae94c9da8eb7321adea9b8e64f865503,6,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-30-T3_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/30. Strategic Decision Analysis_ Soviet Missile Discov.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/30.%20Strategic%20Decision%20Analysis_%20Soviet%20Missile%20Discov.pdf,6633d5f367fc9b84501437bba8e62278ae94c9da8eb7321adea9b8e64f865503,12,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-PER-30-T4_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Perplexity_RAG/30. Strategic Decision Analysis_ Soviet Missile Discov.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Perplexity_RAG/30.%20Strategic%20Decision%20Analysis_%20Soviet%20Missile%20Discov.pdf,6633d5f367fc9b84501437bba8e62278ae94c9da8eb7321adea9b8e64f865503,18,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-21-T1_US_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/21.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/21.pdf,48780cb2300f1e4a3dcfdfc5be7e89a40fbd9812d79b098fbc28175fc8f1432e,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-21-T1_SU_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/21.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/21.pdf,48780cb2300f1e4a3dcfdfc5be7e89a40fbd9812d79b098fbc28175fc8f1432e,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-21-T2_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/21.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/21.pdf,48780cb2300f1e4a3dcfdfc5be7e89a40fbd9812d79b098fbc28175fc8f1432e,7,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-21-T3_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/21.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/21.pdf,48780cb2300f1e4a3dcfdfc5be7e89a40fbd9812d79b098fbc28175fc8f1432e,12,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-21-T4_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/21.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/21.pdf,48780cb2300f1e4a3dcfdfc5be7e89a40fbd9812d79b098fbc28175fc8f1432e,16,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-21-T2_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/21.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/21.pdf,48780cb2300f1e4a3dcfdfc5be7e89a40fbd9812d79b098fbc28175fc8f1432e,7,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-21-T3_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/21.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/21.pdf,48780cb2300f1e4a3dcfdfc5be7e89a40fbd9812d79b098fbc28175fc8f1432e,12,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-21-T4_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/21.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/21.pdf,48780cb2300f1e4a3dcfdfc5be7e89a40fbd9812d79b098fbc28175fc8f1432e,16,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-22-T1_US_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/22.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-22-T1_SU_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/22.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-22-T2_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/22.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,7,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-22-T3_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/22.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,11,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-22-T4_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/22.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,15,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-22-T2_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/22.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,7,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-22-T3_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/22.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,11,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-22-T4_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/22.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/22.pdf,bfa358bdaed1913da73d49cfb017ac39e9767ca320223b8a6252c09fcaf08dba,15,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-23-T1_US_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/23.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/23.pdf,939e97ca32c21fcc8ba046295057b74065589dbd0a1cc4571edc78dfc53a589f,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-23-T1_SU_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/23.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/23.pdf,939e97ca32c21fcc8ba046295057b74065589dbd0a1cc4571edc78dfc53a589f,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-23-T2_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/23.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/23.pdf,939e97ca32c21fcc8ba046295057b74065589dbd0a1cc4571edc78dfc53a589f,7,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-23-T3_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/23.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/23.pdf,939e97ca32c21fcc8ba046295057b74065589dbd0a1cc4571edc78dfc53a589f,14,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-23-T4_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/23.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/23.pdf,939e97ca32c21fcc8ba046295057b74065589dbd0a1cc4571edc78dfc53a589f,20,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-23-T2_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/23.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/23.pdf,939e97ca32c21fcc8ba046295057b74065589dbd0a1cc4571edc78dfc53a589f,7,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-23-T3_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/23.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/23.pdf,939e97ca32c21fcc8ba046295057b74065589dbd0a1cc4571edc78dfc53a589f,14,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-23-T4_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/23.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/23.pdf,939e97ca32c21fcc8ba046295057b74065589dbd0a1cc4571edc78dfc53a589f,20,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-24-T1_US_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/24.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/24.pdf,9638caa8bc4fa08de4553906e1c5f485dbb91a60ac0fb4c28ae40f3d841cad38,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-24-T1_SU_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/24.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/24.pdf,9638caa8bc4fa08de4553906e1c5f485dbb91a60ac0fb4c28ae40f3d841cad38,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-24-T2_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/24.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/24.pdf,9638caa8bc4fa08de4553906e1c5f485dbb91a60ac0fb4c28ae40f3d841cad38,7,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-24-T3_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/24.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/24.pdf,9638caa8bc4fa08de4553906e1c5f485dbb91a60ac0fb4c28ae40f3d841cad38,15,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-24-T4_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/24.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/24.pdf,9638caa8bc4fa08de4553906e1c5f485dbb91a60ac0fb4c28ae40f3d841cad38,22,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-24-T2_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/24.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/24.pdf,9638caa8bc4fa08de4553906e1c5f485dbb91a60ac0fb4c28ae40f3d841cad38,7,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-24-T3_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/24.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/24.pdf,9638caa8bc4fa08de4553906e1c5f485dbb91a60ac0fb4c28ae40f3d841cad38,15,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-24-T4_EVENT,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/24.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/24.pdf,9638caa8bc4fa08de4553906e1c5f485dbb91a60ac0fb4c28ae40f3d841cad38,22,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-25-T1_US_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/25.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/25.pdf,cc8ae9cce3fa6720e3e004d5795c653b28396fd13694062ec29cc3059fae60bb,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-25-T1_SU_ROLE,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/25.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/25.pdf,cc8ae9cce3fa6720e3e004d5795c653b28396fd13694062ec29cc3059fae60bb,1,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-25-T2_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/25.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/25.pdf,cc8ae9cce3fa6720e3e004d5795c653b28396fd13694062ec29cc3059fae60bb,8,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-25-T3_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/25.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/25.pdf,cc8ae9cce3fa6720e3e004d5795c653b28396fd13694062ec29cc3059fae60bb,12,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
SEM-B-V2-GEM-25-T4_BRANCH,evidence_file,semantic_v2/sem_b_evidence.json,NOT_INCLUDED_IN_PUBLIC_CANDIDATE,runs/raw_logs/Gemini_2.5_Flash/25.pdf,6867755772bfb74dd56c211df8c9a399607b5419,https://github.com/jin-do/LLM-PolMil-Simulation-CMC/blob/6867755772bfb74dd56c211df8c9a399607b5419/runs/raw_logs/Gemini_2.5_Flash/25.pdf,cc8ae9cce3fa6720e3e004d5795c653b28396fd13694062ec29cc3059fae60bb,16,evidence,True,False,False,PINNED_SOURCE_PAGE_AND_EXCERPT_AVAILABLE
