check_id,run_id,source_file,page,turn,branch,actor,variable,requirement_id,domain,unit,status,reported_value,recomputed_value,evidence,reason,method,uncertainty,human_review_required,numeric_comparison_status,extraction,candidate_only,review_completed
PDFIUM-CLA-03-N-00155,CLA-03,runs/raw_logs/Claude_Opus_4/3. Strategic Decision Modeling Protocol.pdf,20,3,Combination 1,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.58,0.58,• public_opinion: 0.53 - 0.05 + 0.05 + 0.05 = 0.58,"명시 산식 0.53 - 0.05 + 0.05 + 0.05 = 0.58; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-03-N-00158,CLA-03,runs/raw_logs/Claude_Opus_4/3. Strategic Decision Modeling Protocol.pdf,20,3,Combination 1,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,• leadership_unity: 1.0 - 0.10 + 0.05 + 0.05 = 1.0,"명시 산식 1.0 - 0.10 + 0.05 + 0.05 = 1; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-03-N-00167,CLA-03,runs/raw_logs/Claude_Opus_4/3. Strategic Decision Modeling Protocol.pdf,21,3,Combination 2,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,• tension: 1.0 + 0.15 + 0.15 + 0.05 = 1.0 (clamped),"명시 산식 1.0 + 0.15 + 0.15 + 0.05 = 1.35; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-03-N-00170,CLA-03,runs/raw_logs/Claude_Opus_4/3. Strategic Decision Modeling Protocol.pdf,21,3,Combination 2,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.31,0.31,• diplomatic_support: 0.43 - 0.05 - 0.05 - 0.02 = 0.31,"명시 산식 0.43 - 0.05 - 0.05 - 0.02 = 0.31; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-03-N-00173,CLA-03,runs/raw_logs/Claude_Opus_4/3. Strategic Decision Modeling Protocol.pdf,21,3,Combination 2,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.31,0.31,• public_opinion: 0.43 - 0.05 - 0.05 - 0.02 = 0.31,"명시 산식 0.43 - 0.05 - 0.05 - 0.02 = 0.31; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-03-N-00176,CLA-03,runs/raw_logs/Claude_Opus_4/3. Strategic Decision Modeling Protocol.pdf,21,3,Combination 2,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.75,0.75,• leadership_unity: 1.0 - 0.10 - 0.10 - 0.05 = 0.75,"명시 산식 1.0 - 0.10 - 0.10 - 0.05 = 0.75; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-03-N-00183,CLA-03,runs/raw_logs/Claude_Opus_4/3. Strategic Decision Modeling Protocol.pdf,21,3,Combination 3,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.85,0.85,• tension: 0.80 + 0.15 - 0.05 - 0.05 = 0.85,"명시 산식 0.80 + 0.15 - 0.05 - 0.05 = 0.85; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-03-N-00186,CLA-03,runs/raw_logs/Claude_Opus_4/3. Strategic Decision Modeling Protocol.pdf,21,3,Combination 3,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,1,1,• diplomatic_support: 1.0 - 0.05 + 0.10 + 0.10 = 1.0 (clamped),"명시 산식 1.0 - 0.05 + 0.10 + 0.10 = 1.15; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-03-N-00189,CLA-03,runs/raw_logs/Claude_Opus_4/3. Strategic Decision Modeling Protocol.pdf,21,3,Combination 3,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.7,0.7,• public_opinion: 0.65 - 0.05 + 0.05 + 0.05 = 0.70,"명시 산식 0.65 - 0.05 + 0.05 + 0.05 = 0.7; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-03-N-00192,CLA-03,runs/raw_logs/Claude_Opus_4/3. Strategic Decision Modeling Protocol.pdf,21,3,Combination 3,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.65,0.65,• leadership_unity: 0.65 - 0.10 + 0.05 + 0.05 = 0.65,"명시 산식 0.65 - 0.10 + 0.05 + 0.05 = 0.65; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-04-N-00005,CLA-04,runs/raw_logs/Claude_Opus_4/4. Strategic Decision Modeling Protocol.pdf,6,1,Combination 1],,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,판정 불가,"0.875 (0.5 + 0.3 + 0.45 = 1.275, clamped to max 1.0 → 0.875 average)",,"• tension: 0.875 (0.5 + 0.3 + 0.45 = 1.275, clamped to max 1.0 → 0.875 average)",평균·정성·추가 조정의 완전한 식이 없음,Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. ,예,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-04-N-00012,CLA-04,runs/raw_logs/Claude_Opus_4/4. Strategic Decision Modeling Protocol.pdf,6,1,Combination 1],,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,판정 불가,"0.725 (0.5 + 0.8 + 0.65 = 1.95/2 = 0.975, reasonable average)",,"• leadership_unity: 0.725 (0.5 + 0.8 + 0.65 = 1.95/2 = 0.975, reasonable average)",평균·정성·추가 조정의 완전한 식이 없음,Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. ,예,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-04-N-00023,CLA-04,runs/raw_logs/Claude_Opus_4/4. Strategic Decision Modeling Protocol.pdf,7,1,Combination 2],,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.8,0.8,• tension: 0.8 (0.5 + 0.15 + 0.15),"명시 산식 0.5 + 0.15 + 0.15 = 0.8; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-04-N-00026,CLA-04,runs/raw_logs/Claude_Opus_4/4. Strategic Decision Modeling Protocol.pdf,7,1,Combination 2],,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.4,0.4,• diplomatic_support: 0.4 (0.5 - 0.05 - 0.05),"명시 산식 0.5 - 0.05 - 0.05 = 0.4; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-04-N-00029,CLA-04,runs/raw_logs/Claude_Opus_4/4. Strategic Decision Modeling Protocol.pdf,7,1,Combination 2],,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.4,0.4,• public_opinion: 0.4 (0.5 - 0.05 - 0.05),"명시 산식 0.5 - 0.05 - 0.05 = 0.4; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-04-N-00032,CLA-04,runs/raw_logs/Claude_Opus_4/4. Strategic Decision Modeling Protocol.pdf,7,1,Combination 2],,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.3,0.3,• leadership_unity: 0.3 (0.5 - 0.10 - 0.10),"명시 산식 0.5 - 0.10 - 0.10 = 0.3; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-04-N-00039,CLA-04,runs/raw_logs/Claude_Opus_4/4. Strategic Decision Modeling Protocol.pdf,8,1,Combination 3],,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.725,0.725,• tension: 0.725 (0.5 + 0 + 0.45/2),"명시 산식 0.5 + 0 + 0.45/2 = 0.725; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-04-N-00072,CLA-04,runs/raw_logs/Claude_Opus_4/4. Strategic Decision Modeling Protocol.pdf,13,2,Combination 1,,Tension,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.825,0.825,• tension: 0.825 (0.875 - 0.05),"명시 산식 0.875 - 0.05 = 0.825; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-04-N-00075,CLA-04,runs/raw_logs/Claude_Opus_4/4. Strategic Decision Modeling Protocol.pdf,14,2,Combination 1,,Diplomatic_Support,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.6,0.6,• diplomatic_support: 0.6 (0.5 + 0.10),"명시 산식 0.5 + 0.10 = 0.6; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-04-N-00078,CLA-04,runs/raw_logs/Claude_Opus_4/4. Strategic Decision Modeling Protocol.pdf,14,2,Combination 1,,Public_Opinion,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.55,0.55,• public_opinion: 0.55 (0.5 + 0.05),"명시 산식 0.5 + 0.05 = 0.55; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
PDFIUM-CLA-04-N-00081,CLA-04,runs/raw_logs/Claude_Opus_4/4. Strategic Decision Modeling Protocol.pdf,14,2,Combination 1,,Leadership_Unity,VDM-CLAMP,명시 산술의 내부 일관성,명시 수식×변수,준수,0.775,0.775,• leadership_unity: 0.775 (0.725 + 0.05),"명시 산식 0.725 + 0.05 = 0.775; 상태값은 VDM max(0,min(1,value))로 계산; 초기값/효과 선택의 정당성과 별개.",Python Decimal; 원문 명시값만,실제 입력 첨부 바이트는 미확인; 보존 VDM과 조건부 대조. 턴·분기는 명시 제목 기반 파싱이며 불완전/재명명 가능. 응답 전용 export 역할 추정; 당시 사용자 프롬프트 미보존. 입력 초기값 출처 및 사건 분류는 이 점검에서 입증하지 않음,아니오,,PDFium second extraction; role boundaries from reviewed records,True,False
