run_id,marker,component,regex,count,pages,first_excerpt
CLA-08,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),41,4;6;7;8;9;10;11;12;13;14;15;17;18;20;22;23;24;25;26;27;32;33;34,"ntation with escalation ladder.Variable Changes:•Tension: +0.3 (military alert)•Diplomatic Room: Moderate (0.65)•Leadership Unity: High for U.S. (0.8), Medium-High for USSR (0.65)2. ALTERNATIVE PATH 1: U.S. Diplomat"
CLA-08,all_four_state_dimensions,public_opinion,public[ _-]?opinion,23,4;6;7;8;10;14;16;20;26;27;29;34,hanges:•Tension: -0.05 (diplomatic success potential)•Diplomatic Support: +0.10•Public Opinion: Variable based on perception3. ALTERNATIVE PATH 2: U.S. Air Strike + Soviet Military AlertLogic: U.S. military pressur
CLA-08,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),31,3;4;6;7;8;9;10;12;14;15;17;18;20;22;23;25;26;27;29;33,+0.45)•Potential: Accidental confrontation from heightened readiness•Potential: Leadership unity increase (+0.65) from crisis responseConflict Priority AssessmentWhen U.S. and Soviet actions conflict:•U.S. Priorities
CLA-08,trigger_or_threshold,trigger_or_threshold,trigger|threshold,122,2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;22;23;24;25;26;27;30;32;34;35;36;37;38,"S/UN), making quarantine legally justifiable under international law.Next Event Triggers:•Inevitable: Soviet response to blockade (compliance or defiance)•Potential: OAS/UN support mobilization, public annou"
CLA-08,variable_status_label,generic_variable_status,variable[ _-]?status,12,6;7;8;13;14;20;26;27,"n confirmation escalates crisis•Time pressure for operational missilesRECONFIRM VARIABLE STATUS - Scenario 1•tension: 0.75 (Base 0.0 + 0.3 + 0.45)•diplomatic_support: 0.6 (Base assumption, reduced by diplomatic_room"
CLA-08,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,3,6;7;8,". detection confirmation escalates crisis•Time pressure for operational missilesRECONFIRM VARIABLE STATUS - Scenario 1•tension: 0.75 (Base 0.0 + 0.3 + 0.45)•diplomatic_support: 0.6 (Base assumption, reduced by diplomatic_room"
CLA-08,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
CLA-08,metadata_labels_present,temperature_label,temperature,0,,
CLA-08,metadata_labels_present,top_p_label,top[_ -]?p,0,,
CLA-08,metadata_labels_present,seed_label,seed,0,,
CLA-08,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
CLA-08,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
CLA-09,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,16,1;2;3;6;7;8;9,ision Modeling ProtocolSharesoviet_gpt.json116 linesjsonus_gpt.json155 linesjsonVariable-Decision Matrix.json63 linesjsondiv]:bg-bg-000/50 [&_pre>div]:border-0.5 [&_pre>div]:border-border-400 [ & _ . i g n o r e - p r e - b 
CLA-09,explicit_result_log_label,result_log,result[ _-]?log,12,6;7;11;12;14;17;19;21;24;26;28,"on Matrix, I'll calculate the predicted outcomes for each strategic combination.RESULT LOG - Scenario 1: ""Controlled Escalation Path""United States•Selected Action: Naval Quarantine/Blockade•Predicted Variable C"
CLA-09,all_four_state_dimensions,tension,tension,64,2;4;6;7;8;9;10;11;12;13;14;16;17;18;19;20;21;23;24;25;26;27;28;30;31;33;35;37,"iet military alert elevation (per Soviet effect_rules: military_alert increases tension by 0.45)•Potential: Allied response through OAS/NATO consultation (State Dept requires ""Organization of American States"
CLA-09,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),62,4;6;7;8;9;10;11;12;13;14;16;17;18;19;20;21;23;24;25;26;27;28;33;34;35;36;37;39,"chev's ""backchannel"" preference). Could lead to rapid de-escalation. Variables: Diplomatic_Support +0.10, Tension -0.05, but Public Opinion risks for both if perceived as weakness.3. Alternative Path 2: U.S. Air Strike"
CLA-09,all_four_state_dimensions,public_opinion,public[ _-]?opinion,49,4;6;7;8;9;11;12;13;14;16;17;18;19;20;21;23;24;25;26;27;28;31;34;37;38,"to rapid de-escalation. Variables: Diplomatic_Support +0.10, Tension -0.05, but Public Opinion risks for both if perceived as weakness.3. Alternative Path 2: U.S. Air Strikes + Soviet Accelerated DeploymentLogic: R"
CLA-09,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),59,4;6;7;8;9;11;13;14;16;17;18;19;20;21;23;24;25;26;27;28;30;34;36;37;38;39,"ion +0.35 (US military_alert 0.3 + Soviet 0.45 = 0.75, but overlapping effect), Leadership Unity remains stable for both.2. Alternative Path 1: U.S. Diplomatic Freeze + Soviet Secret Diplomatic OutreachLogic: Both si"
CLA-09,trigger_or_threshold,trigger_or_threshold,trigger|threshold,102,2;3;4;6;8;9;10;11;12;13;14;16;17;18;19;20;21;23;24;25;26;27;28;30;33;35;36;37;38;39,"eking to ""compel Soviet retreat without escalating to full conflict.""Next Event Triggers:•Inevitable: Soviet response to blockade enforcement (ships approaching quarantine line)•Potential: Soviet military al"
CLA-09,variable_status_label,generic_variable_status,variable[ _-]?status,12,6;7;8;11;13;14;17;19;21;24;26;28,"rt•public_opinion: No direct effect in Soviet rules for military_alertRECONFIRM VARIABLE STATUS - Scenario 1•tension: 0.75 (baseline 0 + US 0.30 + Soviet 0.45)•diplomatic_support: 0.50 (baseline, no changes)•militar"
CLA-09,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,3,6;7;8,"litary_alert•public_opinion: No direct effect in Soviet rules for military_alertRECONFIRM VARIABLE STATUS - Scenario 1•tension: 0.75 (baseline 0 + US 0.30 + Soviet 0.45)•diplomatic_support: 0.50 (baseline, no changes)•militar"
CLA-09,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
CLA-09,metadata_labels_present,temperature_label,temperature,0,,
CLA-09,metadata_labels_present,top_p_label,top[_ -]?p,0,,
CLA-09,metadata_labels_present,seed_label,seed,0,,
CLA-09,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
CLA-09,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
CLA-10,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,15,1;2;3;4;5;6;8;9;11;17,ision Modeling ProtocolSharesoviet_gpt.json116 linesjsonus_gpt.json155 linesjsonVariable-Decision Matrix.json63 linesjsondiv]:bg-bg-000/50 [&_pre>div]:border-0.5 [&_pre>div]:border-border-400 [ & _ . i g n o r e - p r e - b 
CLA-10,explicit_result_log_label,result_log,result[ _-]?log,15,5;6;7;10;12;14;17;19;20;23;25;27,redicted outcomes for each strategic combination.Scenario 1: Most Plausible PathRESULT LOG - U.S. Naval Quarantine/BlockadeScenario Combination Name: Most Plausible PathSelected Actor: United StatesSelected Act
CLA-10,all_four_state_dimensions,tension,tension,52,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27;29;30;31;32;37,potential tactical nuclear use.•U.S. Blockade vs. Soviet Continuation: Moderate tension. Creates confrontation point at sea with controllable escalation.•Both Diplomatic: Lowest immediate risk but potential 
CLA-10,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),57,5;6;7;8;9;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27;36;37;38;39,ted Variable Change:•tension: +0.3 (military_alert effect from US effect_rules)•diplomatic_support: No direct rule applies •public_opinion: No direct rule applies•leadership_unity: +0.8 (military_alert effect from US e
CLA-10,all_four_state_dimensions,public_opinion,public[ _-]?opinion,41,6;7;8;9;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;30;33,_alert effect from US effect_rules)•diplomatic_support: No direct rule applies •public_opinion: No direct rule applies•leadership_unity: +0.8 (military_alert effect from US effect_rules)Generated Triggers:•Soviet s
CLA-10,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),68,6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;32;33;34;35;36;37;38;39,lomatic_support: No direct rule applies •public_opinion: No direct rule applies•leadership_unity: +0.8 (military_alert effect from US effect_rules)Generated Triggers:•Soviet ships approaching blockade line•Internatio
CLA-10,trigger_or_threshold,trigger_or_threshold,trigger|threshold,103,2;3;4;6;7;9;10;11;12;13;14;16;18;19;20;22;23;24;25;26;29;30;31;32;33;34;35;38;39,weight) strongly supports multilateral action through OAS/UN backing.Next Event Triggers:•Inevitable: Soviet response at sea (ships approaching blockade line)•Potential: Soviet military alert elevation (per 
CLA-10,variable_status_label,generic_variable_status,variable[ _-]?status,12,6;7;8;11;12;14;17;19;21;23;25;27,"lic revelation imminent•Potential naval confrontation at blockade lineRECONFIRM VARIABLE STATUS - Most Plausible Path•tension: 0.75 (0.0 + 0.3 + 0.45, clamped to max 1.0)•diplomatic_support: 0.5 (baseline, no change"
CLA-10,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,3,6;7;8,":•U.S. public revelation imminent•Potential naval confrontation at blockade lineRECONFIRM VARIABLE STATUS - Most Plausible Path•tension: 0.75 (0.0 + 0.3 + 0.45, clamped to max 1.0)•diplomatic_support: 0.5 (baseline, no change"
CLA-10,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
CLA-10,metadata_labels_present,temperature_label,temperature,0,,
CLA-10,metadata_labels_present,top_p_label,top[_ -]?p,0,,
CLA-10,metadata_labels_present,seed_label,seed,0,,
CLA-10,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
CLA-10,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
CLA-11,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,10,1;2;4;5;6;8;9;23,ision Modeling ProtocolSharesoviet_gpt.json116 linesjsonus_gpt.json155 linesjsonVariable-Decision Matrix.json63 linesjsondiv]:bg-bg-000/50 [&_pre>div]:border-0.5 [&_pre>div]:border-border-400 [ & _ . i g n o r e - p r e - b 
CLA-11,explicit_result_log_label,result_log,result[ _-]?log,6,5;6;7;13;21;28,"on Matrix, I'll calculate the predicted outcomes for each strategic combination.RESULT LOG - PRIMARY PATH: U.S. Quarantine + Soviet Deny/NegotiateUnited States•Selected Actor: United States•Selected Action: Nav"
CLA-11,all_four_state_dimensions,tension,tension,77,3;4;6;7;8;9;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;31;32;35;39;41,"iggers:•Inevitable: U.S. military response escalation, heightened international tension•Potential: Successful deterrent establishment, U.S. preemptive strike, Cuban crisis2. Deny and Negotiate (Khrushchev's "
CLA-11,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),54,4;6;7;9;10;11;12;14;15;16;17;18;19;21;22;23;24;25;26;27;28;29;31;32;35;39,"Both maintain face while leaving room for resolution. Variables: Tension +0.05, Diplomatic Support maintained, manageable crisis progression.2. ALTERNATIVE PATH 1: U.S. Quarantine + Soviet Accelerate DeploymentLogic: U"
CLA-11,all_four_state_dimensions,public_opinion,public[ _-]?opinion,47,6;7;8;9;10;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;31;35;39,t from Variable-Decision Matrix)•diplomatic_support -0.02 (Defense_Prep effect)•public_opinion -0.02 (Defense_Prep effect)•leadership_unity -0.05 (Defense_Prep effect)Generated Triggers: None yet (Tension < 0.8 thr
CLA-11,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),65,6;7;8;9;10;11;12;14;15;16;18;19;20;21;22;23;24;25;26;27;28;29;31;32;33;34;35;36;37;38;39,_support -0.02 (Defense_Prep effect)•public_opinion -0.02 (Defense_Prep effect)•leadership_unity -0.05 (Defense_Prep effect)Generated Triggers: None yet (Tension < 0.8 threshold)Soviet Union•Selected Actor: Soviet Un
CLA-11,trigger_or_threshold,trigger_or_threshold,trigger|threshold,130,2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;31;32;33;34;35;36;37;39;40,"""balanced crisis management"" decision rule and medium risk tolerance.Next Event Triggers:•Inevitable: Soviet response at quarantine line (ships approaching), OAS/UN diplomatic activity•Potential: Soviet ship"
CLA-11,variable_status_label,generic_variable_status,variable[ _-]?status,3,6;7, vs pragmatists)Generated Triggers: None yet (thresholds not exceeded)RECONFIRM VARIABLE STATUS - PRIMARY PATHStarting from baseline 0.5 for all variables:•tension: 0.60 (0.5 + 0.05 + 0.05)•diplomatic_support: 0.46 
CLA-11,explicit_reconfirm_variable_status,explicit_reconfirmation,reconfirm(?:ed)?[ _-]?variable[ _-]?status,3,6;7,hardliners vs pragmatists)Generated Triggers: None yet (thresholds not exceeded)RECONFIRM VARIABLE STATUS - PRIMARY PATHStarting from baseline 0.5 for all variables:•tension: 0.60 (0.5 + 0.05 + 0.05)•diplomatic_support: 0.46 
CLA-11,metadata_labels_present,model_identifier_label,(?:model|system)[ _-]?(?:name|version|identifier|id),0,,
CLA-11,metadata_labels_present,temperature_label,temperature,0,,
CLA-11,metadata_labels_present,top_p_label,top[_ -]?p,3,34;36;37,"t if military logic overwhelmed political control on both sides, creating an unstoppable cascade toward nuclear war?"" It examines a world where each military response triggers a stronger counter-response,"
CLA-11,metadata_labels_present,seed_label,seed,0,,
CLA-11,metadata_labels_present,timestamp_label,(?:run|execution)[ _-]?(?:time|timestamp|date),0,,
CLA-11,independent_checker_phrase,checker_phrase,independent (?:rule|transition|state) checker|deterministic (?:recalculation|recomputation|validator),0,,
CLA-12,artifact_reference,artifact,\bJSON\b|Variable[-– ]Decision Matrix|\bVDM\b,8,1;2;5;6;7;8;9;13,ision Modeling ProtocolSharesoviet_gpt.json116 linesjsonus_gpt.json155 linesjsonVariable-Decision Matrix.json63 linesjsondiv]:bg-bg-000/50 [&_pre>div]:border-0.5 [&_pre>div]:border-border-400 [ & _ . i g n o r e - p r e - b 
CLA-12,explicit_result_log_label,result_log,result[ _-]?log,12,5;6;7;10;12;14;17;19;21;24;26;28,"mbination. Starting values are assumed to be at neutral (0.5) for all variables.RESULT LOG - Combination 1: ""Primary Path - Measured Confrontation""United States•Selected Action: Naval Quarantine/Blockade•Predic"
CLA-12,all_four_state_dimensions,tension,tension,54,4;6;7;9;10;12;13;14;16;17;18;19;20;21;22;24;26;28;30;31;33;35;37,"ptions•U.S. Priority: Force acknowledgment and removal through pressure•Result: Tension buildup at blockade line, diplomatic maneuveringMost Plausible Combinations1. PRIMARY PATH: U.S. Blockade + Soviet Deni"
CLA-12,all_four_state_dimensions,diplomatic_support_alias,diplomatic[ _-]?(?:support|room|engagement),49,2;4;6;7;9;11;12;13;14;16;17;18;19;21;22;24;25;26;28;33;35;36," removal with acceptable risk."" The State Department supports this as it allows diplomatic room while applying pressure. This aligns with Kennedy's medium risk tolerance and high diplomacy preference.Next Event Trig"
CLA-12,all_four_state_dimensions,public_opinion,public[ _-]?opinion,49,2;6;7;8;9;11;12;13;14;16;17;18;19;21;22;24;25;26;28;33;34;35;36,"high risk tolerance and military preference, they argue delay increases danger. Public opinion, once informed, may support strong action.Next Event Triggers:•Inevitable: Soviet military response (per Soviet Armed F"
CLA-12,all_four_state_dimensions,leadership_unity_alias,leadership[ _-]?(?:unity|cohesion),38,4;6;7;8;9;11;12;13;14;16;17;18;19;20;21;22;24;26;27;28;30," tolerance and belief in deterrence through strength. Variables: Tension +0.15, Leadership_Unity -0.10.Each path leads to fundamentally different crisis trajectories based on the actors' documented behavioral algorit"
CLA-12,trigger_or_threshold,trigger_or_threshold,trigger|threshold,114,2;3;6;7;9;10;11;12;13;14;16;17;18;19;20;21;23;24;25;26;27;28;30;31;32;33;34;37;38;39,s with Kennedy's medium risk tolerance and high diplomacy preference.Next Event Triggers:•Inevitable: Soviet response to blockade (ships approaching quarantine line)•Potential: Soviet ship confrontation if t
CLA-12,variable_status_label,generic_variable_status,variable[ _-]?status,12,6;7;11;12;14;17;19;21;24;26;28,Triggers:•U.S. public revelation imminent•Increased military readinessRECONFIRM VARIABLE STATUS - Combination 1•tension: 0.5 + 0.3 + 0.45 = 1.25 → 1.0 (clamped to max)•diplomatic_support: 0.5 (no change)•military_po
