check_id,run_id,source_file,source_sha256,page,page_end,turn,turn_precision,branch,unit,requirement_id,domain,rule_file,rule_path,rule_type,applicability,expected_observation,status,reported_value,recalculated_value,evidence_quote,judgment_basis,method,review_completed,limitation_category,human_review_required,input_version_caveat,does_not_certify,source_page_text
GEM-04-EU-013-MAP,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,b9f04fc684f85dd185114908f8a63c8a1d06480aa75654a33e7708e5a460a0da,16,16,T3,fixed source-reviewed result-block assignment,Scenario Combination Name: Most Plausible Path (Turn 3),explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Diplomatic_Failure;$.event_driven_adjustments.Diplomatic_Success,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,판정 불가,Diplomatic_Failure;Diplomatic_Success,,"Selected Actor: United States Selected Action: Issue a 24-Hour Ultimatum (Diplomatic_Failure) Predicted Variable Change: tension [+0.10], diplomatic_support [-0.10], public_opinion [-0.05], leadership_unity [-0.05] ",최후통첩과 소련의 신속한 합의 제안에 실패/성공을 각각 부여하지만 p15–16은 수락과 결렬이 아직 갈릴 상황이라고 설명한다. 단기 협상 진전/차질을 각각 사건으로 세는 기준이 원문에 명시되지 않아 실패와 성공의 동시 부여 자체를 위반으로 만들지 않는다.,"AI direct source interpretation, frozen annotation",True,rule_ambiguous,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GEM-04-EU-014-MAP,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,b9f04fc684f85dd185114908f8a63c8a1d06480aa75654a33e7708e5a460a0da,16,17,T3,fixed source-reviewed result-block assignment,"Scenario Combination Name: Most Plausible Path (Turn 3) Selected Actor: United States Selected Action: Issue a 24-Hour Ultimatum (Diplomatic_Failure) Predicted Variable Change: tension [+0.10], diplomatic_support [-0.10], public_opinion [-0.05], leadership_unity [-0.05]",explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Diplomatic_Failure;$.event_driven_adjustments.Diplomatic_Success,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,판정 불가,Diplomatic_Failure;Diplomatic_Success,,"Selected Actor: Soviet Union
Selected Action: Claim the Act was Unauthorized and Expedite a Deal (Diplomatic_Success) Predicted Variable Change: tension [-0.05], diplomatic_support [+0.10], public_opinion [+0.05], leadership_unity [+0.05] [",최후통첩과 소련의 신속한 합의 제안에 실패/성공을 각각 부여하지만 p15–16은 수락과 결렬이 아직 갈릴 상황이라고 설명한다. 단기 협상 진전/차질을 각각 사건으로 세는 기준이 원문에 명시되지 않아 실패와 성공의 동시 부여 자체를 위반으로 만들지 않는다.,"AI direct source interpretation, frozen annotation",True,rule_ambiguous,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GEM-04-EU-015-MAP,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,b9f04fc684f85dd185114908f8a63c8a1d06480aa75654a33e7708e5a460a0da,18,18,T3,fixed source-reviewed result-block assignment,Scenario Combination Name: Military Escalation Path (Turn 3),explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Strike,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,Strike,,"Selected Actor: United States Selected Action: Authorize Full Strategic Nuclear Exchange (Strike) Predicted Variable Change: tension [+0.15], diplomatic_support [-0.05], public_opinion [-0.05], leadership_unity [-0.10] ",선정된 공습·보복·침공·핵공격과 예측 실행의 공격 사건이 대응한다. 10번은 권한 승인이라는 제목뿐 아니라 p11의 첫 핵사용 예측과 결합하여 실제 해당 시나리오 실행을 확인했다. 실제 역사에서 발생했는지를 요구하지 않는다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GEM-04-EU-016-MAP,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,b9f04fc684f85dd185114908f8a63c8a1d06480aa75654a33e7708e5a460a0da,18,18,T3,fixed source-reviewed result-block assignment,"Scenario Combination Name: Military Escalation Path (Turn 3) Selected Actor: United States Selected Action: Authorize Full Strategic Nuclear Exchange (Strike) Predicted Variable Change: tension [+0.15], diplomatic_support [-0.05], public_opinion [-0.05], leadership_unity [-0.10]",explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Strike,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,Strike,,"Selected Actor: Soviet Union Selected Action: Launch a Full-Scale Pre-emptive Strategic Strike (Strike) Predicted Variable Change: tension [+0.15], diplomatic_support [-0.05], public_opinion [-0.05], leadership_unity [-0.10] [",선정된 공습·보복·침공·핵공격과 예측 실행의 공격 사건이 대응한다. 10번은 권한 승인이라는 제목뿐 아니라 p11의 첫 핵사용 예측과 결합하여 실제 해당 시나리오 실행을 확인했다. 실제 역사에서 발생했는지를 요구하지 않는다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GEM-04-EU-017-MAP,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,b9f04fc684f85dd185114908f8a63c8a1d06480aa75654a33e7708e5a460a0da,20,20,T3,fixed source-reviewed result-block assignment,Scenario Combination Name: Early Diplomatic Track (Turn 3),explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Diplomatic_Failure;$.event_driven_adjustments.Diplomatic_Success,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,판정 불가,Diplomatic_Failure;Diplomatic_Success,,"Selected Actor: United States Selected Action: Pause Agreement and Demand Explanation (Diplomatic_Failure) Predicted Variable Change: tension [+0.10], diplomatic_support [-0.10], public_opinion [-0.05], leadership_unity [-0.05] ",p19–20의 미국 이행 정지와 소련 사과에서 협상 추진력은 중단됐지만 뒤집히지는 않았고 미국 수용도 미정이다. 이 중간 단계를 외교 실패/성공으로 분류하는 경계가 원VDM에 특정되지 않는다.,"AI direct source interpretation, frozen annotation",True,rule_ambiguous,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GEM-04-EU-018-MAP,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,b9f04fc684f85dd185114908f8a63c8a1d06480aa75654a33e7708e5a460a0da,20,20,T3,fixed source-reviewed result-block assignment,"Scenario Combination Name: Early Diplomatic Track (Turn 3) Selected Actor: United States Selected Action: Pause Agreement and Demand Explanation (Diplomatic_Failure) Predicted Variable Change: tension [+0.10], diplomatic_support [-0.10], public_opinion [-0.05], leadership_unity [-0.05]",explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Diplomatic_Failure;$.event_driven_adjustments.Diplomatic_Success,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,판정 불가,Diplomatic_Failure;Diplomatic_Success,,"Selected Actor: Soviet Union Selected Action: Offer Immediate and Profuse Apologies (Diplomatic_Success) Predicted Variable Change: tension [-0.05], diplomatic_support [+0.10], public_opinion [+0.05], leadership_unity [+0.05] [",p19–20의 미국 이행 정지와 소련 사과에서 협상 추진력은 중단됐지만 뒤집히지는 않았고 미국 수용도 미정이다. 이 중간 단계를 외교 실패/성공으로 분류하는 경계가 원VDM에 특정되지 않는다.,"AI direct source interpretation, frozen annotation",True,rule_ambiguous,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GEM-04-EU-019-MAP,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,b9f04fc684f85dd185114908f8a63c8a1d06480aa75654a33e7708e5a460a0da,23,23,T4,fixed source-reviewed result-block assignment,Scenario Combination Name: Most Plausible Path (Turn 4),explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Defense_Prep,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,Defense_Prep,,"Selected Actor: United States Selected Action: Stand Firm at DEFCON 2 (Defense_Prep) Predicted Variable Change: tension [+0.05], diplomatic_support [-0.02], public_opinion [-0.02], leadership_unity [-0.05] ",실제 해상 봉쇄 또는 DEFCON2 대비 태세를 선택했고 준비 사건과 연결한다. 위협을 곧바로 공격 실행으로 바꾸지 않았다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GEM-04-EU-020-MAP,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,b9f04fc684f85dd185114908f8a63c8a1d06480aa75654a33e7708e5a460a0da,23,24,T4,fixed source-reviewed result-block assignment,"Scenario Combination Name: Most Plausible Path (Turn 4) Selected Actor: United States Selected Action: Stand Firm at DEFCON 2 (Defense_Prep) Predicted Variable Change: tension [+0.05], diplomatic_support [-0.02], public_opinion [-0.02], leadership_unity [-0.05]",explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Diplomatic_Success,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,준수,Diplomatic_Success,,"Selected Actor: Soviet Union
Selected Action: Publicly Announce Full Compliance (Diplomatic_Success) Predicted Variable Change: tension [-0.05], diplomatic_support [+0.10], public_opinion [+0.05], leadership_unity [+0.05] [",제안 수락·해체 개시·공개 완전 이행 약속·즉각 항복이라는 구체적 외교 성과를 예측했다. 강압에 의한 결과도 원VDM이 금지하지 않는다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GEM-04-EU-021-MAP,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,b9f04fc684f85dd185114908f8a63c8a1d06480aa75654a33e7708e5a460a0da,24,24,T4,fixed source-reviewed result-block assignment,Scenario Combination Name: Military Escalation Path (Turn 4),explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,적용 대상 아님,,,Selected Actor: N/A Selected Action: N/A Predicted Variable Change: N/A [,해당 분기가 이전 단계의 상호 절멸로 종료되어 actor/action/effect가 모두 N/A다. 이 단위에 새 행동의 사건 분류를 적용할 대상은 없다. 이후 고정 사건을 서술하지 않은 절차 적합성은 별도다.,"AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
GEM-04-EU-022-MAP,GEM-04,runs/raw_logs/Gemini_2.5_Flash/4.pdf,b9f04fc684f85dd185114908f8a63c8a1d06480aa75654a33e7708e5a460a0da,26,26,T4,fixed source-reviewed result-block assignment,Scenario Combination Name: Early Diplomatic Track (Turn 4),explicit action/effect source block,P-VDM-01;P-EFFECT-01,행동–VDM 사건 의미 대응,vdm/Variable-Decision Matrix.json,$.event_driven_adjustments.Strike,조건부 규칙,선정/예측 행동 또는 지정 사건에 효과를 연결한 경우,선정 경로의 실제 예측 행동 단계와 적용 VDM 사건 의미가 대응함,위반,Strike,,"Selected Actor: United States Selected Action: Hold at DEFCON 2 and Demand Immediate Capitulation (Strike) Predicted Variable Change: tension [+0.15], diplomatic_support [-0.05], public_opinion [-0.05], leadership_unity [-0.10] ","p25–26은 DEFCON2 경계와 항복 요구를 명시적으로 ""Strike-level diplomatic action""이라고 부르며 Strike 효과를 부여한다. 이 선택 경로에는 공격 실행이 없고 소련의 즉각 항복을 예측한다. 공격 준비와 실제 공격을 구별할 수 있는 원VDM의 Defense_Prep/Strike 두 사건 중 비공격 압박에 공격 효과를 적용했다.","AI direct source interpretation, frozen annotation",True,,True,Preserved input conditional audit; per-run execution attachment bytes unconfirmed,"complete effects, constants, state update, inheritance, authority, thresholds, narrative",
