run_id,turn,branch,actor,actor_name,pages,review_completed,applicability,status,unknown_reason,scope,observed_specific_checks,no_action_output
CLA-01,T4,Time Pressure,SU-A02,Presidium,19;20;21;22;23,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-01,T4,Time Pressure,SU-A03,Soviet Armed Forces,19;20;21;22;23,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,관련 행위자의 선별 관찰 존재; 실제 적용 분기는 검증대장 인용 문맥 참조,False
CLA-01,T4,Maximum Danger,US-A01,Kennedy,19;20;21;22;23,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-01,T4,Maximum Danger,US-A02,State Department,19;20;21;22;23,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-01,T4,Maximum Danger,US-A03,Defense Department,19;20;21;22;23,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-01,T4,Maximum Danger,US-A04,American Public,19;20;21;22;23,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-01,T4,Maximum Danger,SU-A01,Khrushchev,19;20;21;22;23,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-01,T4,Maximum Danger,SU-A02,Presidium,19;20;21;22;23,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-01,T4,Maximum Danger,SU-A03,Soviet Armed Forces,19;20;21;22;23,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,관련 행위자의 선별 관찰 존재; 실제 적용 분기는 검증대장 인용 문맥 참조,False
CLA-02,T2,Primary,US-A01,Kennedy,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Primary,US-A02,State Department,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Primary,US-A03,Defense Department,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Primary,US-A04,American Public,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,관련 행위자의 선별 관찰 존재; 실제 적용 분기는 검증대장 인용 문맥 참조,False
CLA-02,T2,Primary,SU-A01,Khrushchev,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Primary,SU-A02,Presidium,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Primary,SU-A03,Soviet Armed Forces,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Military,US-A01,Kennedy,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Military,US-A02,State Department,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Military,US-A03,Defense Department,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Military,US-A04,American Public,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,관련 행위자의 선별 관찰 존재; 실제 적용 분기는 검증대장 인용 문맥 참조,False
CLA-02,T2,Military,SU-A01,Khrushchev,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Military,SU-A02,Presidium,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Military,SU-A03,Soviet Armed Forces,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Diplomatic,US-A01,Kennedy,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Diplomatic,US-A02,State Department,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Diplomatic,US-A03,Defense Department,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,별도 기관 행위 관찰 미기재(자동 위반/판정 불가 아님),False
CLA-02,T2,Diplomatic,US-A04,American Public,9;10;11;12;13;14;15,True,국가 대안 생성에 기관 설정이 참고대상. 기관별 별도 행동 출력 의무/각 조건 전건의 적용은 개별 규칙 관찰에서 판정함.,,,커버리지 인벤토리이며 판정 분모가 아님. 국가 행동군 전체를 읽었지만 모든 기관별 숙의·권한 출력을 요구한 것으로 새 의무를 소급하지 않는다. 빈 기관 관찰을 자동 U로 세지 않음.,관련 행위자의 선별 관찰 존재; 실제 적용 분기는 검증대장 인용 문맥 참조,False
